expr;mon_ru;mon_lu;mon_rd;mon_ld;quant;cons_l;cons_r;compl
lambda a, b: (len(a) == 6 or len(a) == 10);1.0;0.18312602678536938;1.0;0.0;1.0;1.0;0.6547784578203647;892.9445937720193
lambda a, b: (len(a) == 6 or len(b) == 10);1.0;0.17685841997859664;0.0;0.34635027156281173;1.0;0.9870264007490274;0.6668726541377183;1646.1954014017901
lambda a, b: (len(a) == 6 or len(a) != len(b));0.014666644686760155;0.014666644686760155;8.347788076024099e-05;8.347788076024099e-05;1.0;0.7639736713115277;0.7639736713115277;2908.9176643738783
lambda a, b: (len(a) == 6 or len(b) != 1);0.37241804326176786;0.4507288481560989;0.0;0.581818574452874;1.0;0.7938618969614077;0.9611359618159013;514.9496430341705
lambda a, b: (len(a) == 6 or len(b) != 2);0.14632753084719186;0.3750157737158075;0.0;0.6885065032812685;1.0;0.7883625042627265;0.9496724871443377;1106.5939137542814
lambda a, b: (len(a) == 6 or len(b) != 3);0.05411477560890399;0.27188818527914915;0.0;0.7295904811036209;1.0;0.7741681921544863;0.9341032341591962;1821.497407541082
lambda a, b: (len(a) == 6 or len(b) != 4);0.01522834625855507;0.14750650801588905;0.0;0.7205176698668;1.0;0.7508275760618229;0.911013890324084;2525.444525944177
lambda a, b: (len(a) == 6 or len(b) != 5);0.012471739535827364;0.16636298087278856;0.0;0.6600723923974753;1.0;0.7225789042102733;0.8892431649606863;2930.8304151412904
lambda a, b: (len(a) == 6 or len(b) != 7);0.0019130806978422399;0.31999891495898947;0.0;0.43974936715782287;1.0;0.711051943827054;0.9152091959854;2865.0921628390556
lambda a, b: (len(a) == 6 or len(b) != 8);0.0006688000065488975;0.4521162851071634;0.0;0.33558946871066475;1.0;0.7493605170376472;0.9555155481366258;2352.8816136508112
lambda a, b: (len(a) == 6 or len(b) != 9);0.00017639594022400562;0.5965890355604726;0.0;0.25066568409972845;1.0;0.8014760361190882;0.985643223724937;1564.0225860239968
lambda a, b: (len(a) == 6 or len(b) != 10);0.0;0.7256752631553671;1.0;0.18276584631357518;1.0;0.8533593067916033;1.0;624.5133968712281
lambda a, b: (len(a) == 6 or len(a) >= len(b));0.12871519621480731;0.7104620674398507;1.0;0.0;1.0;0.9140372802256065;0.8366731069414662;3421.1282135621227
lambda a, b: (len(a) == 6 or len(b) >= len(a));1.0;0.010967470936763535;0.0;0.8994975782062999;1.0;0.9307522452489336;0.8167994730762651;3221.174362809493
lambda a, b: (len(a) == 6 or len(b) >= 2);1.0;0.4551701830972541;0.0;0.5656814657268129;1.0;0.8028505702214355;0.9609210397929436;498.5150799586119
lambda a, b: (len(a) == 6 or len(b) >= 3);1.0;0.3839197126202212;0.0;0.6650142631656547;1.0;0.8109363695361025;0.9482601287954522;1073.724787603164
lambda a, b: (len(a) == 6 or len(b) >= 4);1.0;0.29078417667742495;0.0;0.7065104132039246;1.0;0.8185268901443512;0.9302662785680829;1802.3237506195971
lambda a, b: (len(a) == 6 or len(b) >= 5);1.0;0.18307202804018807;0.0;0.7009648655718339;1.0;0.8249597564869027;0.9014869099468095;2514.4881505604712
lambda a, b: (len(a) == 6 or len(b) >= 6);1.0;0.15849482074310817;0.0;0.6497724892374668;1.0;0.8328087114320175;0.8609945845341127;2947.2649782168487
lambda a, b: (len(a) == 6 or len(b) >= 7);1.0;0.16065317638612697;0.0;0.5601918187144475;1.0;0.8497628574945896;0.8106353337422545;3056.828732053906
lambda a, b: (len(a) == 6 or len(b) >= 8);1.0;0.16890896919880272;0.0;0.4589535098593217;1.0;0.8862679783783264;0.7528527500851148;2856.874881301276
lambda a, b: (len(a) == 6 or len(a) >= 9);1.0;0.21755352666439987;1.0;0.0;1.0;1.0;0.6428093842137425;950.4655645364745
lambda a, b: (len(a) == 6 or len(b) >= 9);1.0;0.17435798852269424;0.0;0.3819935175147272;1.0;0.942086341254771;0.6976406039603582;2372.0552705722966
lambda a, b: (len(a) == 6 or len(a) > len(b));0.20482468233054563;0.5151314223170431;1.0;0.002751028384013865;1.0;0.9333768676694777;0.7887269602353255;3727.906724305884
lambda a, b: (len(a) == 6 or len(b) > len(a));1.0;0.014425559515045427;0.013037079637492455;0.8006532614192308;1.0;0.9227774887314343;0.7931969368322587;3475.9100904806514
lambda a, b: (len(a) == 6 or len(a) <= 1);1.0;0.10303435965002983;1.0;0.3402636784399934;1.0;1.0;0.6586758325837209;986.0737845335182
lambda a, b: (len(a) == 6 or len(b) <= 1);0.4702526860023154;0.1777975973808157;1.0;0.33929092070178213;1.0;0.996963779161607;0.6620509161038295;1829.7146890788613
lambda a, b: (len(a) == 6 or len(a) <= 2);1.0;0.046223916620389716;1.0;0.3481825357510894;1.0;1.0;0.6526625890778075;1051.8120368357527
lambda a, b: (len(a) == 6 or len(b) <= 2);0.23087689008591583;0.17901258868183556;1.0;0.34074720726446517;1.0;0.9856349310873038;0.6700532357406608;2665.1383120864252
lambda a, b: (len(a) == 6 or len(a) <= 3);1.0;0.014434939300473348;1.0;0.38166582070242727;1.0;1.0;0.6435468457499223;1062.7684122194585
lambda a, b: (len(a) == 6 or len(b) <= 3);0.10598936234511258;0.18561200147534895;1.0;0.34435620705578673;1.0;0.9566515860102965;0.6986111120876146;3270.4780520361683
lambda a, b: (len(a) == 6 or len(b) <= 4);0.06815618054241035;0.2121012856795157;1.0;0.34861485993360974;1.0;0.9123728163331432;0.7599506075145808;3563.5610935502978
lambda a, b: (len(a) == 6 or len(b) <= 5);0.02421898890900176;0.2679385143613574;1.0;0.34504615926636895;1.0;0.8700919871956696;0.8394942346727541;3547.126530474739
lambda a, b: (len(a) == 6 or len(b) <= 6);0.007356841047809093;0.35946845418646844;1.0;0.32404787861144535;1.0;0.8417553813713737;0.9101398683753469;3182.8270489665224
lambda a, b: (len(a) == 6 or len(b) <= 7);0.001783457151373402;0.4798499317627156;1.0;0.28498607239952556;1.0;0.8298218888789989;0.9593017712634117;2503.5317751767657
lambda a, b: (len(a) == 6 or len(b) <= 8);0.00029254277158019537;0.6089725982203842;1.0;0.23493816381906651;1.0;0.8340048665807348;0.9873704203795338;1607.8480875588198
lambda a, b: (len(b) == 6 or len(a) == 7);0.2023292383500923;0.47271351475968093;0.40721461871039544;0.1566070186688462;1.0;0.7829544992607209;0.8104602352640699;3799.123164299971
lambda a, b: (len(b) == 6 or len(a) == 8);0.18088599905320224;0.7436550835291534;0.4077357498555224;0.040398181156034774;1.0;0.7382904905481282;0.8666040973120038;3223.913456655419
lambda a, b: (len(b) == 6 or len(b) == 8);0.27457258257445405;1.0;0.05961939431137153;1.0;1.0;0.6059486838624757;1.0;868.2927491586813
lambda a, b: (len(b) == 6 or len(a) == 9);0.1758175917232503;0.9316585030416384;0.373901468992635;0.005212868781020563;1.0;0.6935217424190869;0.9387639956826428;2424.0980536448988
lambda a, b: (len(b) == 6 or len(b) == 9);0.2105809087255749;1.0;0.006834172545236439;1.0;1.0;0.6330084765188471;1.0;857.3363737749754
lambda a, b: (len(b) == 6 or len(a) == 10);0.17685841997859664;1.0;0.34635027156281173;0.0;1.0;0.6668726541377183;0.9870264007490274;1553.066210640291
lambda a, b: (len(b) == 6 or len(b) == 10);0.18312602678536938;1.0;0.0;1.0;1.0;0.6547784578203647;1.0;860.0754676209019
lambda a, b: (len(b) == 6 or len(a) != 1);0.4507288481560989;0.37241804326176786;0.581818574452874;0.0;1.0;0.9611359618159013;0.7938618969614077;517.688736880097
lambda a, b: (len(b) == 6 or len(a) != 2);0.3750157737158075;0.14632753084719186;0.6885065032812685;0.0;1.0;0.9496724871443377;0.7883625042627265;1131.2457583676194
lambda a, b: (len(b) == 6 or len(a) != 3);0.27188818527914915;0.05411477560890399;0.7295904811036209;0.0;1.0;0.9341032341591962;0.7741681921544863;1843.4101583084937
lambda a, b: (len(b) == 6 or len(a) != 4);0.14750650801588905;0.01522834625855507;0.7205176698668;0.0;1.0;0.911013890324084;0.7508275760618229;2555.574558249368
lambda a, b: (len(b) == 6 or len(a) != 5);0.16636298087278856;0.012471739535827364;0.6600723923974753;0.0;1.0;0.8892431649606863;0.7225789042102733;2952.7431659087015
lambda a, b: (len(b) == 6 or len(a) != 7);0.31999891495898947;0.0019130806978422399;0.43974936715782287;0.0;1.0;0.9152091959854;0.711051943827054;2854.1357874553496
lambda a, b: (len(b) == 6 or len(a) != 8);0.4521162851071634;0.0006688000065488975;0.33558946871066475;0.0;1.0;0.9555155481366258;0.7493605170376472;2333.7079567293263
lambda a, b: (len(b) == 6 or len(a) != 9);0.5965890355604726;0.00017639594022400562;0.25066568409972845;0.0;1.0;0.985643223724937;0.8014760361190882;1544.8489291025116
lambda a, b: (len(b) == 6 or len(a) != 10);0.7256752631553671;0.0;0.18276584631357518;1.0;1.0;1.0;0.8533593067916033;619.0352091793752
lambda a, b: (len(b) == 6 or len(a) >= len(b));0.010967470936763535;1.0;0.8994975782062999;0.0;1.0;0.816799473076265;0.9307522452489336;3210.2179874257868
lambda a, b: (len(b) == 6 or len(b) >= len(a));0.7104620674398507;0.12871519621480731;0.0;1.0;1.0;0.8366731069414657;0.9140372802256065;3399.215462794711
lambda a, b: (len(b) == 6 or len(a) >= 2);0.4551701830972541;1.0;0.5656814657268129;0.0;1.0;0.9609210397929436;0.8028505702214355;514.9496430341705
lambda a, b: (len(b) == 6 or len(a) >= 3);0.3839197126202212;1.0;0.6650142631656547;0.0;1.0;0.9482601287954522;0.8109363695361025;1090.1593506787228
lambda a, b: (len(b) == 6 or len(a) >= 4);0.29078417667742495;1.0;0.7065104132039246;0.0;1.0;0.9302662785680829;0.8185268901443512;1818.7583136951557
lambda a, b: (len(b) == 6 or len(a) >= 5);0.18307202804018807;1.0;0.7009648655718339;0.0;1.0;0.9014869099468095;0.8249597564869025;2550.096370557515
lambda a, b: (len(b) == 6 or len(a) >= 6);0.15849482074310817;1.0;0.6497724892374668;0.0;1.0;0.8609945845341127;0.8328087114320177;2974.655916676113
lambda a, b: (len(b) == 6 or len(a) >= 7);0.16065317638612697;1.0;0.5601918187144475;0.0;1.0;0.8106353337422545;0.8497628574945896;3062.3069197457594
lambda a, b: (len(b) == 6 or len(a) >= 8);0.16890896919880272;1.0;0.4589535098593217;0.0;1.0;0.7528527500851148;0.8862679783783269;2829.4839428420114
lambda a, b: (len(b) == 6 or len(a) >= 9);0.17435798852269424;1.0;0.3819935175147272;0.0;1.0;0.6976406039603582;0.942086341254771;2314.5342998078413
lambda a, b: (len(b) == 6 or len(b) >= 9);0.21755352666439987;1.0;0.0;1.0;1.0;0.6428093842137438;1.0;909.3791568475779
lambda a, b: (len(b) == 6 or len(a) > len(b));0.014425559515045427;1.0;0.8006532614192308;0.013037079637492455;1.0;0.7931969368322568;0.9227774887314342;3475.9100904806514
lambda a, b: (len(b) == 6 or len(b) > len(a));0.5151314223170431;0.20482468233054563;0.002751028384013865;1.0;1.0;0.7887269602353252;0.9333768676694777;3697.776692000693
lambda a, b: (len(b) == 6 or len(a) <= 1);0.1777975973808157;0.4702526860023154;0.33929092070178213;1.0;1.0;0.6620509161038295;0.996963779161607;1807.80193831145
lambda a, b: (len(b) == 6 or len(b) <= 1);0.10303435965002983;1.0;0.3402636784399934;1.0;1.0;0.6586758325837208;1.0;936.7700953068422
lambda a, b: (len(b) == 6 or len(a) <= 2);0.17901258868183556;0.23087689008591583;0.34074720726446517;1.0;1.0;0.6700532357406608;0.9856349310873038;2651.4428428567935
lambda a, b: (len(b) == 6 or len(b) <= 2);0.046223916620389716;1.0;0.3481825357510894;1.0;1.0;0.6526625890778073;1.0;1002.5083476090767
lambda a, b: (len(b) == 6 or len(a) <= 3);0.18561200147534895;0.10598936234511258;0.34435620705578673;1.0;1.0;0.6986111120876146;0.9566515860102965;3267.738958190242
lambda a, b: (len(b) == 6 or len(b) <= 3);0.014434939300473348;1.0;0.38166582070242727;1.0;1.0;0.6435468457499205;1.0;1010.7256291468561
lambda a, b: (len(b) == 6 or len(a) <= 4);0.2121012856795157;0.06815618054241035;0.34861485993360974;1.0;1.0;0.7599506075145808;0.912372816333143;3555.3438120125184
lambda a, b: (len(b) == 6 or len(a) <= 5);0.2679385143613574;0.02421898890900176;0.34504615926636895;1.0;1.0;0.8394942346727541;0.8700919871956694;3533.431061245107
lambda a, b: (len(b) == 6 or len(a) <= 6);0.35946845418646844;0.007356841047809093;0.32404787861144535;1.0;1.0;0.9101398683753469;0.8417553813713736;3160.9142981991113
lambda a, b: (len(b) == 6 or len(a) <= 7);0.4798499317627156;0.001783457151373402;0.28498607239952556;1.0;1.0;0.9593017712634117;0.8298218888789984;2481.619024409354
lambda a, b: (len(b) == 6 or len(a) <= 8);0.6089725982203842;0.00029254277158019537;0.23493816381906651;1.0;1.0;0.9873704203795338;0.834004866580735;1594.1526183291876
lambda a, b: (len(a) == 7 or len(b) == 7);0.44200171684520795;0.44200171684520795;0.17725831823306926;0.17725831823306926;1.0;0.7854349654061168;0.7854349654061168;3547.126530474739
lambda a, b: (len(a) == 7 or len(b) == 8);0.7249247057690503;0.4186984823593355;0.04624154801395364;0.17370710369030784;1.0;0.8488882985131823;0.7482163077380138;3056.828732053906
lambda a, b: (len(a) == 7 or len(b) == 9);0.9261379098897027;0.4092532392503112;0.005873839860422336;0.15294382929046935;1.0;0.9314635146611396;0.7114186122043998;2330.9688628834
lambda a, b: (len(a) == 7 or len(a) == 10);1.0;0.4194070311611403;1.0;0.0;1.0;1.0;0.6752094547660139;808.0326845482996
lambda a, b: (len(a) == 7 or len(b) == 10);1.0;0.4051748363782893;0.0;0.13878997598455034;1.0;0.9857237911823855;0.6863513192388007;1517.4579906432473
lambda a, b: (len(a) == 7 or len(a) != len(b));0.014148969937877398;0.014148969937877398;8.053842002109235e-05;8.053842002109235e-05;1.0;0.6945147452029468;0.6945147452029468;2878.7876320686873
lambda a, b: (len(a) == 7 or len(b) != 1);0.37078973452310915;0.53249192389072;0.0;0.4406554740497325;1.0;0.790078092919063;0.9558615382350819;523.1669245719498
lambda a, b: (len(a) == 7 or len(b) != 2);0.14308408064443057;0.4319020646229933;0.0;0.5179856016741424;1.0;0.784218656537635;0.9348073173145446;1207.9403860535597
lambda a, b: (len(a) == 7 or len(b) != 3);0.04870524160581635;0.33907308844249906;0.0;0.5200602966032639;1.0;0.7636353106038303;0.9062410145546754;2002.277601372227
lambda a, b: (len(a) == 7 or len(b) != 4);0.03437559168602422;0.36518588594967005;0.0;0.4555275044809698;1.0;0.7304114772556456;0.8813437604027744;2599.4000597841905
lambda a, b: (len(a) == 7 or len(b) != 5);0.013649460732782948;0.435025171157569;0.0;0.34966401655161106;1.0;0.6927693700415771;0.8760286482276061;2914.3958520657316
lambda a, b: (len(a) == 7 or len(b) != 6);0.005107414645798669;0.5317435813604396;0.0;0.24311242289845447;1.0;0.6679901472315226;0.8977314941855649;2977.3950105220392
lambda a, b: (len(a) == 7 or len(b) != 8);0.000609050985978743;0.751968862941251;0.0;0.11008555281662835;1.0;0.728706752591257;0.9723977149857416;2257.013329043386
lambda a, b: (len(a) == 7 or len(b) != 9);0.00015778770957886046;0.8431229798000989;0.0;0.07538672395081647;1.0;0.7928545347439925;0.9924016073263486;1492.8061460299093
lambda a, b: (len(a) == 7 or len(b) != 10);0.0;0.9072256610483749;1.0;0.051249101175795175;1.0;0.8519314244743501;1.0;597.1224584119637
lambda a, b: (len(a) == 7 or len(a) >= len(b));0.09423180323156677;0.9576753111550226;1.0;0.0;1.0;0.8859628084812784;0.8731845210353076;2856.874881301276
lambda a, b: (len(a) == 7 or len(b) >= len(a));1.0;0.022383133391074006;0.0;0.6052188529116889;1.0;0.9039247678205133;0.7634725392083209;3349.911773568035
lambda a, b: (len(a) == 7 or len(b) >= 2);1.0;0.5394180096572816;0.0;0.4276819405266715;1.0;0.7991726922343052;0.9560517916801626;509.4714553423177
lambda a, b: (len(a) == 7 or len(b) >= 3);1.0;0.4451513040950956;0.0;0.4996807556570829;1.0;0.8066428225467337;0.9343994718572121;1177.810353748369
lambda a, b: (len(a) == 7 or len(b) >= 4);1.0;0.35687539655802325;0.0;0.5070965890960502;1.0;0.8063932211624023;0.9034926049857094;1996.7994136803743
lambda a, b: (len(a) == 7 or len(b) >= 5);1.0;0.3488492827294988;0.0;0.45711581020443637;1.0;0.8033800559717841;0.8678049257109186;2585.7045905545588
lambda a, b: (len(a) == 7 or len(b) >= 6);1.0;0.3715633294901177;0.0;0.36971045398724167;1.0;0.8071318033838405;0.8332149507407106;2906.178570527952
lambda a, b: (len(a) == 7 or len(b) >= 7);1.0;0.39779311865614575;0.0;0.27583587410399313;1.0;0.82742188042008;0.799593266939096;2950.004072062775
lambda a, b: (len(a) == 7 or len(b) >= 8);1.0;0.4106028038876759;0.0;0.2013599608061185;1.0;0.871578533139838;0.7603033717682998;2730.87656438866
lambda a, b: (len(a) == 7 or len(b) >= 9);1.0;0.40909738701899134;0.0;0.15679942765128785;1.0;0.9354429541344829;0.7155540862801919;2237.8396721219005
lambda a, b: (len(a) == 7 or len(a) > len(b));0.15542873309641714;0.8722146015083558;1.0;0.0006730561319610029;1.0;0.9187797952371943;0.8412699209416186;3297.8689904954326
lambda a, b: (len(a) == 7 or len(b) > len(a));1.0;0.04242359553095765;0.01688491302774553;0.42289605695496923;1.0;0.8851903509338345;0.7241828741965401;3527.9528735532535
lambda a, b: (len(a) == 7 or len(a) <= 1);1.0;0.24158627626109908;1.0;0.13580239908841119;1.0;1.0;0.6775778250444036;986.0737845335182
lambda a, b: (len(a) == 7 or len(b) <= 1);0.4936782649408895;0.4049515408794253;1.0;0.1353562490984015;1.0;0.9969703304320188;0.6812628775839837;1698.2381844743923
lambda a, b: (len(a) == 7 or len(a) <= 2);1.0;0.11806601196513855;1.0;0.13868541285021285;1.0;1.0;0.6699326050235063;1046.3338491438997
lambda a, b: (len(a) == 7 or len(b) <= 2);0.2764397915982658;0.4090945759076172;1.0;0.13526759154231394;1.0;0.9859420520794578;0.6896717320929924;2476.140836717501
lambda a, b: (len(a) == 7 or len(a) <= 3);1.0;0.04232375402178001;1.0;0.1507158432453909;1.0;1.0;0.6536586164236058;1054.5511306816793
lambda a, b: (len(a) == 7 or len(b) <= 3);0.17153478539158917;0.4275001758747551;1.0;0.13421526602931544;1.0;0.9566258572152015;0.7206521878007146;3004.785948981304
lambda a, b: (len(a) == 7 or len(a) <= 4);1.0;0.010809443447473477;1.0;0.18992823062621356;1.0;1.0;0.6378834578610494;1035.377473760194
lambda a, b: (len(a) == 7 or len(b) <= 4);0.06643443351634915;0.4743376411874738;1.0;0.13058787250072956;1.0;0.9072668674305933;0.7871357928314711;3297.8689904954326
lambda a, b: (len(a) == 7 or len(b) <= 5);0.02292445852147429;0.5567475957402352;1.0;0.1223254480148862;1.0;0.8562881889894964;0.8700821487363429;3286.912615111727
lambda a, b: (len(a) == 7 or len(b) <= 6);0.00676069415351388;0.6620760578670393;1.0;0.10832204014362423;1.0;0.8242896322916471;0.9363546165682656;2977.3950105220392
lambda a, b: (len(a) == 7 or len(b) <= 7);0.0016059527954882524;0.7653267192862837;1.0;0.08986993810136923;1.0;0.81613294452804;0.9751672197206454;2366.5770828804434
lambda a, b: (len(a) == 7 or len(b) <= 8);0.0002614300858543306;0.8484322577401197;1.0;0.06987688691502747;1.0;0.827063216968089;0.993307223959964;1525.6752721810267
lambda a, b: (len(b) == 7 or len(a) == 8);0.4186984823593355;0.7249247057690503;0.17370710369030784;0.04624154801395364;1.0;0.7482163077380138;0.8488882985131823;3043.133262824274
lambda a, b: (len(b) == 7 or len(a) == 9);0.4092532392503112;0.9261379098897027;0.15294382929046935;0.005873839860422336;1.0;0.7114186122043998;0.9314635146611396;2284.4042675026503
lambda a, b: (len(b) == 7 or len(a) == 10);0.4051748363782893;1.0;0.13878997598455034;0.0;1.0;0.6863513192388007;0.9857237911823855;1440.7633629573072
lambda a, b: (len(b) == 7 or len(b) == 10);0.4194070311611403;1.0;0.0;1.0;1.0;0.6752094547660139;1.0;780.6417460890352
lambda a, b: (len(b) == 7 or len(a) != 1);0.53249192389072;0.37078973452310915;0.4406554740497325;0.0;1.0;0.9558615382350819;0.790078092919063;528.6451122638027
lambda a, b: (len(b) == 7 or len(a) != 2);0.4319020646229933;0.14308408064443057;0.5179856016741424;0.0;1.0;0.9348073173145446;0.784218656537635;1235.3313245128243
lambda a, b: (len(b) == 7 or len(a) != 3);0.33907308844249906;0.04870524160581635;0.5200602966032639;0.0;1.0;0.9062410145546754;0.7636353106038303;2054.3203844448294
